"","BROKEN","CAMPASPE","DUMARESQ","EDWARD-WAKOOL","GINGHAM","GOULBURN","GUNBOWER","GWYDIR","L_MURRAY","LODDON_PYRAMID","LOWER_DARLING","MACINTYRE","MACQUARIE","MULLAROO_LINDSAY","MURRAY-Barmah","MURRAY-dsYarrawonga","MURRAY-mid","MURRUMBIDGEE","SEVERN","UPPER_DARLING","WIMMERA"
"X731364.9..",0.3933,0.4122,0.4591,0,0.4881,0.3154,0.2708,0.4026,0.4842,0.4583,0.4655,0.4921,0.4442,0.4621,0.25,0.3831,0.4,0.4644,0.4091,0.4692,0.4708
"X731530.24..",0.4767,0.4617,0.5146,0.4455,0.4561,0.4966,0.4079,0.5108,0.5105,0.5043,0.4713,0.5037,0.4936,0.478,0.3333,0.4843,0.493,0.5015,0.5182,0.5077,0.5099
"X732667.19..",0,0.1036,0,0,0,0.0701,0,0,0.0974,0.0815,0.1828,0,0.0731,0.0714,0,0.04,0.1012,0.1215,0.0909,0.0677,0
"X732823.41..",0.2733,0.217,0.2339,0.4091,0.3,0.2092,0.2632,0.4026,0.2605,0.2293,0.2345,0.3263,0.309,0.3516,0.1667,0.2821,0.3027,0.3306,0.2455,0.2598,0.2945
"X733032.11..",0,0,0,0,0.04,0.037,0,0,0,0.037,0.0333,0,0.025,0.0714,0.35,0.0385,0,0.0506,0.0909,0.0333,0
"X733776.54..",0.04,0.1036,0.0526,0.1727,0.1517,0.0966,0.2263,0.2078,0.1842,0.1709,0.1552,0.0974,0.1404,0.2033,0.1667,0.1709,0.2425,0.1862,0.0909,0.1264,0.0435
"X734138.25..",0,0.0533,0.0526,0,0,0.0655,0.0974,0.0455,0.0974,0.037,0.0966,0,0.025,0,0.1667,0,0.0849,0.0506,0,0.1264,0.1245
"X734183.54..",0.4983,0.5032,0.4474,0.5273,0.485,0.5069,0.4895,0.513,0.5132,0.51,0.5057,0.5026,0.5051,0.522,0.4667,0.5057,0.4996,0.4973,0.5273,0.5023,0.5059
"X734592.35..",0.15,0.1734,0.2339,0.3091,0.245,0.2345,0.3289,0.1299,0.2974,0.1068,0.1563,0.2237,0.2019,0.1374,0.3,0.141,0.2926,0.2072,0.3091,0.3805,0.3241
"X735119.41..",0.288,0.1832,0.3346,0.0909,0.1996,0.1264,0.152,0.1786,0.3158,0.2228,0.2345,0.2451,0.2456,0,0.1667,0.32,0.3007,0.1276,0,0.2438,0.2446
"X735351.21..",0.3953,0.4198,0.5088,0.5091,0.41,0.5026,0.3605,0.3636,0.5163,0.3615,0.4655,0.3421,0.4647,0.4615,0.55,0.4558,0.4392,0.4609,0.5364,0.4325,0.2132
"X735758.60..",0.215,0.1952,0.2339,0.1727,0.3,0.2586,0,0.2056,0.1868,0.3063,0.2828,0.1842,0.2212,0.2527,0.4333,0.1396,0.2419,0.2632,0,0.2828,0.1245
"X735844.16..",0.3202,0.3561,0.4211,0.3214,0.3351,0.3815,0.3421,0.481,0.45,0.4117,0.2586,0.4132,0.3391,0.3516,0.3,0.2578,0.3417,0.3108,0.2455,0.4185,0.3553
"X736083.17..",0.5054,0.4508,0.3421,0.5,0.4394,0.5062,0.4301,0.3392,0.4316,0.4185,0.4621,0.3977,0.4325,0.3636,0.5,0.4338,0.4566,0.4217,0.4333,0.3977,0.4935
"X736323.10..",0.4058,0.2103,0.2339,0.1727,0.2403,0.3655,0.193,0.0455,0.1842,0.2908,0.2092,0.2947,0.2929,0.1978,0.2,0.3631,0.2375,0.4054,0.4182,0.1601,0.25
"X736495.29..",0.3267,0.2928,0.2368,0.3091,0.4683,0.4126,0.4105,0.3593,0.3579,0.3504,0.2598,0.4684,0.4603,0.3846,0.4667,0.3917,0.4464,0.442,0.3091,0.4828,0.3715
"X736645.14..",0,0.027,0.0526,0,0,0,0.05,0.0455,0,0.0726,0.0333,0,0.1404,0.1374,0,0,0,0.0256,0,0,0.0476
"X736790.26..",0.0455,0.0286,0,0,0,0.04,0.1078,0,0.05,0.04,0,0.0526,0.0731,0,0,0.0754,0.0457,0.027,0.1,0.0655,0
"X737053.18..",0.0435,0,0.1023,0.1,0.04,0.0677,0.1857,0,0.1447,0.115,0,0,0.0494,0.1374,0,0,0.1298,0.0749,0,0.0333,0
"X737484.66..",0.185,0.2162,0.193,0.0909,0.3267,0.2092,0.1842,0.1688,0.1842,0.3533,0.3034,0.3289,0.1827,0.3846,0.4667,0.2322,0.3115,0.2814,0.3182,0.2092,0.3478
"X738246.36..",0.215,0.1276,0,0.0909,0.115,0.1552,0.1421,0.1357,0.0974,0.0726,0.1563,0.1842,0.0731,0.3022,0,0.1396,0.1741,0.166,0.1727,0.2092,0.2312
"X738280.61..",0.1976,0.2365,0.3713,0.0909,0.3351,0.2345,0.2605,0.2056,0.1842,0.2369,0.3034,0.1421,0.2019,0.4231,0,0.2308,0.2733,0.2992,0.3091,0.2894,0.2424
"X738553.24..",0.5033,0.4535,0.5088,0.5,0.5067,0.4816,0.5105,0.5043,0.4895,0.5071,0.4989,0.4105,0.4968,0.5165,0.4333,0.5085,0.5015,0.4204,0.5182,0.5069,0.4941
"X739062.27..",0.375,0.2214,0.3684,0.3182,0.1245,0.2092,0.2237,0.3571,0.1842,0.2564,0.2828,0.2974,0.3667,0.1978,0.4,0.1709,0.2316,0.2112,0.2455,0.1552,0.0435
"X739291.29..",0.471,0.4484,0.2339,0.1727,0.4883,0.3816,0.3605,0.4416,0.4474,0.4644,0.3264,0.3392,0.4147,0.456,0.5,0.3504,0.4126,0.33,0.3091,0.3522,0.3221
"X739489.55..",0.4842,0.2059,0.2843,0,0.3312,0.3017,0.3235,0.3143,0.3868,0.2925,0.3977,0.4167,0.2923,0.4697,0.3,0.413,0.3777,0.322,0.2545,0.4501,0.4007
"X739607.57..",0.5,0.4807,0.5117,0.4545,0.4964,0.5126,0.4789,0.5043,0.4842,0.4729,0.4897,0.5053,0.4865,0.4451,0.5,0.4744,0.481,0.5057,0.5273,0.4581,0.5108
"X739668.44..",0.0417,0.3273,0.3099,0.4909,0.2228,0.1305,0.3421,0.2727,0.3816,0.35,0.2345,0.3842,0.3077,0.3718,NA,0.3519,0.2558,0.2688,0.3727,0.2235,0.424
"X739730.29..",0,0.1036,0.0526,0,0.0417,0.0655,0,0.1381,0.0974,0,0.2586,0.1421,0.0494,0.0714,0,0.1068,0.0852,0.1221,0.0909,0.0966,0.0435
"X740201.56..",0.5109,0.4941,0.5058,0.5,0.5065,0.5057,0.5132,0.5065,0.4526,0.4373,0.4943,0.4947,0.5058,0.5,0.5667,0.5071,0.5004,0.4708,0.5273,0.5057,0.5158
"X740912.28..",0.4348,0.3076,0.307,0.3571,0.3202,0.2821,0.35,0.3977,0.4789,0.303,0.2414,0.3392,0.3506,0.2273,0.45,0.3985,0.3259,0.3175,0.3889,0.42,0.3015
"X741406.17..",0.4529,0.4579,0.3684,0.3727,0.3917,0.4862,0.4053,0.3831,0.3605,0.49,0.3805,0.4105,0.4686,0.3462,0.1667,0.4544,0.4247,0.4637,0.3091,0.346,0.4589
"X741810.9..",0.1621,0.081,0.1491,0,0.1688,0.1601,0.0556,0.0887,0.0974,0.0754,0.2103,0.1208,0.0749,0.1978,0.1667,0.1396,0.1282,0.1017,0.2455,0.0998,0.2668
"X741913.42..",0.1196,0,0.0526,0,0.04,0,0.05,0.0887,0,0.037,0,0.05,0.0494,0,0,0.037,0.0147,0.0506,0.0909,0.0333,0
"X741994.28..",0.375,0.1036,0.3947,0.1889,0.3017,0.1828,0.0974,0.3052,0.0974,0.2564,0.2356,0.2237,0.3519,0.2756,0.2,0.2293,0.1975,0.2638,0.3636,0.1828,0.3355
"X742095.37..",0,0,0.0526,0,0,0,0,0,0,0.037,0.0966,0,0,0,0,0,0.0147,0.0519,0,0.0655,0.0929
"X742274.26..",0.0417,0.1509,0,0.0909,0,0.0655,0.0974,0,0.05,0.037,0,0,0.0962,0,0,0.1396,0.0147,0,0.1727,0.0655,0.0455
"X742907.39..",0.415,0.3611,0.4561,0.2455,0.4783,0.2598,0.3289,0.3333,0.3099,0.3932,0.2828,0.4553,0.3083,0.3077,0.3,0.3333,0.3786,0.3583,0.4545,0.3547,0.3715
"X742947.17..",0.3098,0.1778,0.2339,0.2455,0.4185,0.3241,0.4289,0.4567,0.2605,0.2835,0.3977,0.1421,0.3788,0.3516,0.4333,0.2293,0.329,0.4103,0.4273,0.2598,0.3202
"X743368.27..",0.0435,0.1824,0.3772,0.1111,0.15,0.2077,0.1286,0.2056,0.05,0.0783,0.0655,0.1421,0.0731,0.1374,0,0.0754,0.1117,0.0985,0.0909,0.2155,0.2605
"X743682.66..",0.2648,0.2681,0.1023,0,0.085,0.3632,0.2719,0.1299,0.2605,0.2293,0.0966,0.2974,0.2929,0.1374,0.25,0.0726,0.1975,0.1952,0.1727,0.1601,0.1688
"X743869.15..",0.5117,0.3667,0.3977,0.4091,0.4881,0.3632,0.3263,0.303,0.4316,0.4858,0.4276,0.3842,0.3538,0.3516,0.3,0.4088,0.3856,0.4047,0.4545,0.4885,0.504
"X743933.35..",0.115,0,0.0526,0.0909,0,0.1552,0,0,0.1421,0.2308,0.0966,0.05,0.1615,0.0714,0.1667,0.1396,0.0849,0.131,0,0.0333,0.1245
"X743980.30..",0.1833,0.1588,0,0,0.3098,0.0966,0.1842,0.2056,0.05,0.0726,0.1828,0.1421,0.0731,0.1978,0,0.1396,0.0986,0.0985,0,0.2345,0.1245
"X744071.14..",0.4583,0.4617,0.4649,0.4545,0.465,0.3632,0.4895,0.4589,0.3868,0.406,0.4621,0.4316,0.3519,0.3022,0.5,0.453,0.3117,0.4116,0.4182,0.4885,0.504
"X744784.34..",0.4664,0.4655,0.5146,0.5111,0.504,0.4885,0.5079,0.5022,0.5132,0.4658,0.4391,0.4474,0.4346,0.522,0.5333,0.4972,0.4905,0.505,0.4455,0.468,0.5079
"X744824.58..",0.1833,0.1509,0.0526,0,0.15,0.1552,0.0974,0.2056,0.0974,0.1396,0.0655,0,0,0.0714,0,0.1068,0.0713,0.2065,0.1727,0.0333,0.2925
"X744894.27..",0.0417,0.027,0,0.0909,0,0.0333,0,0.0887,0.05,0.0726,0,0,0.025,0.0714,0.1667,0.037,0.0292,0.0749,0.0909,0,0.0435
"X744961.23..",0.1833,0.3183,0.307,0.4545,0.245,0.3448,0.3263,0.2424,0.3579,0.3305,0.3655,0.2237,0.3391,0.2527,0.4667,0.3504,0.3619,0.4123,0.4182,0.3448,0.2648
"X745240.31..",0.0783,0.0533,0.1491,0.0909,0.0783,0.1828,0.05,0.132,0,0.0741,0.0655,0.1842,0.0494,0,0.3,0.1068,0.0575,0.1215,0.1727,0.1264,0.1621
"X745331.32..",0.5,0.4952,0.5,0.4821,0.5,0.4988,0.4912,0.5,0.4963,0.4954,0.5,0.4963,0.4975,0.5,0.5,0.4819,0.4959,0.5,0.5,0.5,0.4675
"X745663.53..",0,0,0.1023,0,0.0435,0.0455,0.0588,0.0455,0.05,0,0.0655,0,0,0,0,0,0.0601,0.1063,0,0.0357,0.0588
"X746412.21..",0,0.0788,0,0.1727,0.04,0.0655,0.05,0.1688,0.0974,0.037,0.0966,0.1421,0.025,0.0714,0.1667,0.0726,0.162,0.0985,0.3091,0.0655,0.1245
"X746863.11..",0.0417,0.0533,0.1491,0.2545,0.115,0.1828,0.0974,0.4026,0.0974,0.2009,0.2598,0.2947,0.1827,0.1978,0.4,0.1396,0.1372,0.1693,0.1727,0.1264,0.2403
"X746954.65..",0.1902,0.2365,0.1023,0.0909,0.04,0,0.0526,0.0887,0.2237,0.0754,0.1264,0.0974,0.1404,0.1374,0.1667,0.2077,0.1393,0.0749,0,0.2345,0.0974
"X747096.47..",0.04,0,0,0,0,0.0655,0,0.0455,0.0974,0,0,0,0.025,0.0714,0,0.037,0.0147,0,0,0.0966,0
"X747150.51..",0.4565,0.2627,0.3392,0.1727,0.2826,0.2092,0.3868,0.1688,0.2605,0.3519,0.2345,0.2605,0.309,0.3077,0.3,0.2023,0.2201,0.3514,0.3636,0.3954,0.2628
"X747185.33..",0.4583,0.4966,0.5146,0.5273,0.4978,0.5074,0.5146,0.5195,0.4921,0.5085,0.5057,0.4842,0.5058,0.4835,0.5,0.5057,0.5024,0.4873,0.3636,0.447,0.5043
"X747667.35..",0.5119,0.4857,0.3595,0.5,0.5071,0.4656,0.4739,0.4437,0.3632,0.4088,0.4966,0.4474,0.4642,0.4318,0.5,0.4744,0.4502,0.4797,0.4909,0.4557,0.4974
"X748077.17..",0,0.1952,0.0526,0.2455,0.04,0.0655,0.1868,0.0455,0.05,0.0726,0.0655,0.0974,0.2212,0.0714,0,0.1396,0.0435,0.0985,0.2455,0.1264,0.085
"X748370.33..",0.355,0.1063,0.1023,0.0909,0.0783,0.0655,0.05,0.0455,0,0.1709,0.0333,0.05,0.0494,0.0714,0,0.037,0.0575,0.0519,0,0.0655,0.085
"X748549.26..",0.0783,0.1509,0,0,0.0783,0.0966,0.05,0.0455,0,0.037,0.0333,0,0.0731,0,0,0.1396,0.0849,0.0749,0,0.0966,0.085
"X748611.8..",0.215,0.1509,0.193,0.3091,0.325,0.2345,0.1421,0.0887,0.3263,0.2564,0.2092,0.1842,0.259,0.1374,0.1667,0.2821,0.1978,0.2638,0.0909,0.2092,0
"X749115.30..",0.4617,0.3108,0.307,0.2455,0.41,0.3816,0.2947,0.2403,0.3895,0.3077,0.3632,0.3,0.2019,0.478,0.3,0.4416,0.2735,0.4467,0.3727,0.3437,0.1996
"X749167.8..",0,0.0286,0.0526,0,0.04,0.0455,0,0,0.05,0,0.0655,0,0,0,0,0,0,0.0519,0,0.0701,0
"X749191.14..",0.085,0.1155,0,0,0.15,0.115,0,0.0887,0.1421,0.1245,0.1552,0.1447,0.0494,0.0769,0,0.0726,0.1608,0.1548,0.3091,0.0701,0.1023
"X749225.30..",0.4583,0.4932,0.4708,0.4091,0.504,0.492,0.4947,0.461,0.4447,0.4615,0.4954,0.4553,0.4917,0.5055,0.5,0.5014,0.4855,0.4953,0.4545,0.4621,0.496
"X749834.53..",0.115,0.0533,0,0,0,0.0655,0,0.0455,0.05,0.037,0.0333,0,0.025,0.1374,0,0.037,0.0713,0.0256,0.0909,0,0.0435
"X749972.48..",0.4905,0.2386,0.3856,0.3214,0.2056,0.4046,0.3167,0.4069,0.3421,0.3735,0.2598,0.35,0.4058,0.2273,0,0.4022,0.3005,0.3476,0.3818,0.3904,0.1959
"X750281.21..",0.0417,0.027,0,0,0,0,0,0.0455,0,0,0.0333,0,0.025,0,0.1667,0.0726,0.0435,0.0506,0,0,0
"X750565.30..",0.4083,0.4143,0.3392,0.3636,0.4644,0.4391,0.3579,0.4589,0.3289,0.3718,0.4736,0.4766,0.4135,0.4835,0.4667,0.4644,0.4247,0.461,0.4818,0.3522,0.4842
"X750608.62..",0.3483,0.2372,0.2339,0.3182,0.2733,0.2345,0.2605,0.3429,0.3263,0.2564,0.2092,0.1842,0.3404,0.3571,0.45,0.1396,0.2926,0.2873,0.3091,0.3046,0.2628
"X750862.38..",0,0,0.1023,0.1889,0.0783,0,0.0974,0.0455,0.1842,0.1446,0.1563,0,0.2583,0.0769,0,0.0726,0.1117,0.1245,0.3091,0.2586,0
"X750952.45..",0.0815,0.2935,0.1491,0.4545,0.2554,0.1563,0.1421,0.1688,0.3868,0.2835,0.1828,0.1842,0.1821,0.1978,0,0.2009,0.1115,0.2119,0.2455,0.0966,0.1245
"X751157.43..",0.0417,0.0533,0.1023,0,0.0783,0.0655,0.1421,0.1299,0.1421,0.1709,0.0655,0.05,0.0731,0.0714,0.1667,0.0385,0.0713,0.1215,0.0909,0.1552,0.0455
"X751326.11..",0.15,0.1276,0,0.2455,0.0783,0.2092,0.1421,0.0887,0.1421,0.1396,0.2103,0.1421,0.2397,0.0714,0,0.1709,0.0986,0.1653,0.3091,0.0655,0.085
"X751533.45..",0.3283,0.2935,0.307,0.2455,0.35,0.1828,0.0974,0.2403,0.2605,0.2564,0.346,0.2237,0.275,0.1374,0,0.3077,0.2627,0.2807,0.4091,0.3034,0.3458
"X752558.39..",0.115,0.0533,0,0,0,0.0333,0.1421,0,0,0.037,0.0655,0.05,0.025,0,0.1667,0.0726,0.0575,0.0985,0.0909,0,0.1245
"X752770.47..",0.0887,0.0701,0,0,0.0887,0.085,0,0.0455,0.0974,0.1688,0.0966,0,0.1186,0.0769,0,0.1769,0.0601,0.0579,0,0.0357,0.2263
"X754002.16..",0.4257,0.1734,0.1491,0,0.4083,0.2345,0.1868,0.1299,0.0974,0.2564,0.3057,0.2237,0.2583,0.2527,0.3,0.1709,0.2421,0.359,0.3091,0.2598,0.2648
"X754486.30..",0.4467,0.2365,0.3977,0.4182,0.4474,0.3253,0.3289,0.4719,0.4316,0.2009,0.4276,0.424,0.366,0.3462,0.1667,0.3718,0.403,0.3167,0.2455,0.4862,0.5079
"X754563.28..",0,0,0,0,0.04,0.0333,0.05,0.0887,0.05,0,0,0,0,0,0.1667,0,0.0292,0,0,0.0655,0.0929
"X754918.15..",0.4783,0.4897,0.5029,0.5182,0.5054,0.4966,0.4921,0.4416,0.5105,0.5028,0.5057,0.5,0.4853,0.5165,0.5333,0.4501,0.5029,0.5038,0.5091,0.5071,0.5138
"X755719.9..",0.04,0.0533,0.0526,0.0909,0.1688,0.0333,0.0974,0.0455,0.0974,0.037,0.0333,0.1421,0,0.1374,0,0.037,0.0435,0.0263,0.3182,0.0966,0
"X755791.26..",0.3017,0.0788,0.0526,0.0909,0.1833,0.2103,0.3263,0.303,0.1868,0.2009,0.2345,0.2632,0.2923,0.2527,0.1667,0.1068,0.1497,0.1653,0.2455,0.1552,0.085
"X756169.9..",0,0,0,0.1111,0,0.0455,0,0,0.05,0.0435,0.0333,0,0.0494,0.1374,0.2,0.085,0.0583,0.0548,0.0909,0,0.0625
"X756396.15..",0.4783,0.4795,0.5,0.5278,0.5048,0.51,0.5165,0.5022,0.5053,0.4801,0.5046,0.5158,0.5006,0.4808,0.5,0.4983,0.5007,0.5063,0.4333,0.4801,0.5095
"X756843.54..",0.0417,0.1276,0,0,0,0,0.0974,0,0,0,0.0333,0,0.025,0.0714,0,0.037,0.0435,0.0256,0,0.0333,0
"X757227.30..",0.4817,0.4947,0.5058,0.3727,0.37,0.454,0.4316,0.4719,0.4079,0.3519,0.4437,0.4105,0.4449,0.1374,0.5667,0.4259,0.419,0.4669,0.1727,0.3966,0.4625
"X757313.44..",0.4117,0.3281,0.4474,0.4273,0.425,0.4379,0.4526,0.4167,0.2947,0.4672,0.4921,0.5132,0.4526,0.3864,0.3,0.4658,0.441,0.4545,0.1727,0.3241,0.2925
"X757395.27..",0.1196,0.0563,0.1023,0.2455,0.0476,0.0655,0.0974,0.0887,0.0974,0.2023,0.0655,0.1421,0.1404,0,0,0.037,0.0575,0.0832,0,0.0655,0.2312
"X757457.22..",0.0783,0.0788,0.1023,0.0909,0.2733,0.1264,0.0974,0.0476,0.05,0.1396,0.1552,0.1421,0.1192,0.1429,0,0,0.1372,0.1215,0.1727,0.0655,0.0887
"X757675.52..",0.04,0,0,0.0909,0,0.0333,0.0974,0,0,0,0,0,0.025,0,0.1667,0,0.0292,0.0749,0,0.0333,0
"X757749.36..",0.0815,0.0533,0,0.3333,0.04,0.2103,0.1842,0.0887,0.0974,0.1068,0,0,0.0962,0.0714,0,0.1068,0.0862,0.1215,0.0909,0.1264,0.0476
"X757819.43..",0.5117,0.4782,0.4912,0.4091,0.4328,0.4724,0.4763,0.3831,0.4684,0.453,0.4391,0.3842,0.4429,0.4231,0.5,0.3917,0.4414,0.5064,0.1727,0.4805,0.5059
"X757995.48..",0.0455,0.0856,0.1023,0.2321,0.2056,0.2023,0.2792,0.2056,0.05,0.115,0.1264,0.1023,0.2026,0.1474,0,0.1976,0.0461,0.2103,0,0.1305,0
"X758185.27..",0.115,0.217,0.1023,0.1727,0.15,0.0655,0.2263,0.2403,0.2237,0.3077,0.1264,0,0.3391,0.1978,0.35,0.2564,0.273,0.0749,0,0.1552,0.3478
"X758328.32..",0.5072,0.5042,0.5117,0.5091,0.4719,0.4868,0.4971,0.5108,0.45,0.4846,0.4517,0.4921,0.5045,0.478,0.5,0.5077,0.502,0.5034,0.5,0.447,0.4857
"X758485.16..",0.1833,0.027,0.3713,0,0.3,0.0966,0.2605,0.1299,0.2632,0.1396,0.2586,0.2605,0.1186,0.1978,0,0.1724,0.162,0.1437,0.1727,0.3253,0.085
"X758514.45..",0,0.1824,0.0526,0.2455,0.0435,0.0977,0,0.0887,0,0.0726,0.0333,0.05,0,0,0,0.1396,0.0435,0,0.1727,0.0655,0.1245
"X758613.18..",0.245,0.0533,0,0.1727,0.1196,0.0966,0.0974,0.1299,0.2605,0.1068,0.2115,0.1447,0.1404,0.1978,0,0.2564,0.2201,0.101,0.2455,0.1563,0.1245
"X758846.66..",0.4529,0.4617,0.4006,0.3727,0.495,0.4644,0.5026,0.4913,0.5053,0.4402,0.4966,0.4079,0.4449,0.5165,0.35,0.453,0.4765,0.4701,0.5091,0.469,0.2312
"X759237.14..",0.3017,0.3431,0.3099,0.3091,0.39,0.2092,0.2947,0.3052,0.4079,0.4416,0.2828,0.4079,0.3391,0.3022,0.3333,0.3519,0.3549,0.2456,0.1727,0.3632,0.1976
"X759309.50..",0,0.0832,0,0.1727,0.0783,0.0655,0.05,0,0.1447,0.0726,0.0333,0,0.0494,0,0,0.0726,0.0713,0.0506,0,0.0655,0
"X759404.20..",0,0,0.307,0,0.3351,0.0333,0.0974,0,0.05,0.0726,0.0655,0.1842,0.0731,0.2527,0,0.2009,0.0983,0.0985,0.0909,0.1552,0.2372
"X759729.18..",0.2964,0.3273,0.462,0.375,0.4567,0.4782,0.4816,0.4675,0.3,0.35,0.4529,0.4816,0.4449,0.489,0.4,0.4354,0.475,0.4777,0.4091,0.4458,0.5053
"X759762.55..",0.04,0.0286,0,0,0,0,0.05,0,0,0,0.1264,0,0.0962,0.1978,0,0.037,0.0849,0.0768,0,0.0655,0.085
"X761139.21..",0.2733,0.1276,0,0.3091,0.275,0.2598,0.1447,0.0887,0.0974,0.2009,0.0966,0.2263,0.1615,0.1374,0.1667,0.1068,0.1745,0.1215,0.3091,0.0966,0.3202
"X761270.41..",0.1196,0.1952,0.152,0.1818,0.1833,0.1276,0.2237,0.2056,0.2632,0.1396,0.2816,0.345,0.0962,0.1978,0.1667,0.1709,0.1978,0.0749,0.2455,0.1264,0.3221
"X761467.59..",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4977,0.5,0.5,0.5
"X761598.26..",0.0435,0.0832,0.0526,0,0.04,0.037,0,0.0887,0,0.037,0.0333,0.05,0.025,0,0,0.0726,0,0.0506,0,0,0
"X761833.27..",0.4881,0.5,0.5,NA,0.5,0.496,0.475,0.5,0.5,0.4819,0.4931,0.5,0.4994,0.4924,0.5,0.4915,0.4974,0.4993,0.5,0.5,0.4921
"X762263.30..",0.4783,0.4925,0.4912,0.5182,0.475,0.4885,0.5105,0.5043,0.5053,0.4929,0.5011,0.5105,0.491,0.5165,0.5333,0.51,0.5022,0.5007,0.5455,0.4897,0.4862
"X762390.53..",0.1621,0.0294,0.0526,0.1429,0,0.1068,0.1374,0,0.05,0.0476,0.0333,0.1078,0.025,0.1474,0.5,0.115,0.0768,0.1063,0,0,0.1491
"X762424.6..",0.2945,0.1345,0.0526,0.1727,0.2628,0.1884,0.3579,0.2727,0.2632,0.2023,0.1828,0.2605,0.2026,0.3022,0.1667,0.2564,0.273,0.2312,0.1727,0.3046,0.1357
"X764325.22..",0.3953,0.496,0.3022,0.4545,0.3605,0.3644,0.4684,0.3593,0.2947,0.3333,0.4287,0.3099,0.3551,0.2527,0.3,0.2092,0.3702,0.2688,0.4444,0.4149,0.3735
"X764869.31..",0.085,0.0856,0.307,0.2,0.085,0.0754,0.2132,0.0455,0.152,0.3221,0.1264,0.2658,0.0962,0.2179,0.1667,0.1724,0.2028,0.1472,0,0.1349,0
"X765269.9..",0.0417,0.2992,0.1023,0,0.115,0.1552,0.0974,0.1299,0.2605,0.141,0.2345,0.1842,0.1615,0.1978,0,0.2009,0.2313,0.2456,0.4182,0.1552,0.0952
"X766114.47..",0.4417,0.4983,0.5088,0.5091,0.5017,0.4379,0.4921,0.4719,0.5132,0.5057,0.5069,0.5053,0.4359,0.4835,0.5333,0.49,0.5031,0.4899,0.5273,0.5057,0.498
"X766157.12..",0,0.0533,0.0526,0,0.04,0,0,0.1299,0,0.037,0.0333,0.0974,0,0.0714,0,0.0726,0.0292,0,0,0,0
"X766300.38..",0,0.027,0.0526,0,0.04,0.0677,0.0974,0,0.0974,0.0385,0.0655,0.05,0.0494,0,0,0.037,0.0296,0.0506,0,0.1264,0
"X766379.16..",0.4867,0.4122,0.4474,0.5091,0.4667,0.4713,0.4868,0.4242,0.4684,0.4672,0.4828,0.4289,0.4538,0.5165,0.5333,0.4103,0.4243,0.4879,0.3727,0.4724,0.4526
"X766529.7..",0.0417,0,0.0526,0,0.1245,0.0455,0.0588,0.2403,0,0.0417,0.0677,0.0526,0.025,0.1374,0,0,0.1163,0.0548,0.2455,0,0.1023
"X768159.56..",0.1196,0,0.0526,0,0.115,0,0.2368,0.0455,0.1421,0.0726,0.0333,0,0.0494,0.1374,0.1667,0.0385,0.0983,0.0985,0.0909,0.1264,0.1842
"X768202.25..",0,0,0,0,0,0.0966,0.05,0,0,0.0726,0.0333,0,0.025,0,0,0.037,0.0147,0.0506,0,0,0.0435
"X768861.12..",0.3388,0.2365,0.1491,0,0.1833,0.3057,0.2632,0.303,0.0974,0.2037,0.1828,0.2749,0.241,0,0.2,0.3305,0.209,0.2449,0.3091,0.1552,0.2016
"X769117.44..",0.0417,0.0563,0,0,0,0.0966,0,0,0.05,0.037,0,0,0,0,0,0,0.0292,0,0,0.0333,0.0435
"X769463.9..",0.4433,0.4114,0.3392,0.3818,0.4767,0.4264,0.4947,0.5,0.3263,0.4402,0.4644,0.4079,0.4256,0.489,0.5333,0.463,0.3995,0.4872,0.4818,0.4828,0.417
"X769911.16..",0.0783,0.0286,0.0526,0.3182,0,0.0333,0.1447,0,0.05,0.1709,0.0966,0,0.025,0,0,0.1068,0.0292,0.0263,0.0909,0.0655,0.1245
"X770170.63..",0,0,0,0,0.0815,0.0966,0.05,0,0,0.0726,0.0333,0.05,0,0,0,0.037,0.0435,0.0788,0.0909,0,0.0909
"X770402.11..",0.0435,0.0323,0,0.1667,0.085,0.0677,0.1374,0,0.05,0.0815,0.0333,0,0.0962,0,0,0.04,0.0756,0.0519,0,0,0
"X770607.19..",0.0417,0.2575,0.1023,0,0,0.0333,0.1421,0.0455,0.05,0.1108,0.0655,0.05,0.0494,0.1374,0,0.0726,0.1497,0.0263,0,0.1264,0.05
"X770932.33..",0.1833,0.217,0.2368,0.2455,0.3,0.3632,0.2974,0.3853,0.2947,0.2564,0.2816,0.3289,0.2397,0.2527,0.1667,0.2835,0.3385,0.33,0.3727,0.4621,0.2925
"X771110.31..",0.085,0.1092,0.0526,0.2917,0.1558,0.1032,0.225,0.2749,0.2237,0.15,0.1264,0.1959,0.2404,0.1591,0.2,0.1214,0.1395,0.1276,0.3333,0.1552,0.0526
"X771540.61..",0.1558,0.1276,0.3713,0.0909,0.2228,0.1828,0.2263,0.2403,0.1421,0.1709,0.1552,0.3289,0.2026,0.1978,0.1667,0.2023,0.2636,0.1472,0.0909,0.2586,0.1621
"X771777.43..",0.5,0.494,0.5088,0.4545,0.4842,0.4816,0.4921,0.5087,0.4895,0.4644,0.5057,0.4711,0.4949,0.4936,0.55,0.4858,0.4601,0.4791,0.4545,0.4517,0.5119
