id,pop,sex.gonads,sex.x,oto_age,length,weight,sex.y,age_f,spawned,date_capture,capture_site_name,natal_region,hatchery,capt_region,stocked,Fin.clip.tube.label,Scientific.Name,Field.Season,INPUT..BY,INPUT.DATE,SITE.NUMBER,System,Site.Name,Site.Code,lat,long,Date.Start..DD.MM.YYYY.,Collector_1,Collector.2,TOTAL.LENGTH..mm.....for.each.individual.animal..,WEIGHT..gms.....for.each.individual.animal.,Age,Sex,S.AV.BQtage,Gonad.wt.g.,Disease.Parasites.Deformity,Sacraficed,Recapture,Genetics.No.,DNA.ref..Keller,Tag.Type_1,Tag.Colour_1,Tag.Number_1,Tag.Date_1,Tag.Lost_1,Tag.Type_2,Tag.Colour_2,Tag.Number_2,Tag.Date_2,Tag.Lost_2,Tag.Type_3,Tag.Colour_3,Tag.Number_3,Tag.Date_3,Tag.Lost_3,General.Comments.relating.to.fauna,Max.Depth..m...of.sample.area.,Ave....Depth..m...of.sample.area.,Depth.recorded.at..m.,EC.uS.cm..at.water.temp..,EC.uS.cm..at25.oC.,Temp..oC,DO..mg.L.,DO....,pH,Turbidity..NTU.,Secchi.Depth..m.,Hardness..as.CaCO3.,Oto.Vial,Comments.on.sampling.site,Plate.No..2018,Row,Column,SARDI.AGE,Fin.clip.tube.label.2,K_fas_comment,id.1,Fin.clip.tube.label.1,Genetics.No..1,Tag.Number_1.1,fas_Fin.clip.tube.label,fas_System,fas_Date.Start..DD.MM.YYYY.,fas_Sex,fas_Genetics.No.,fas_Tag.Number_1,fas_Oto.Vial,fas_FAS.Species,FAS_Batch,FAS_Specimen,fas_Combined.FAS.Code,fas_Original.client.reference,DOC,Otolith.wgt,Comments.1,Comments.2,Original.client.referance,Comments,Comments2,Supplier,Sample_Type,Reader,Reading,Readability,Age.1,Edge_Type,Comments.3,Primordium,ZL_1,ZL_2,ZL_3,ZL_4,ZL_5,ZL_6,ZL_7,ZL_8,ZL_9,ZL_10,ZL_11,ZL_12,ZL_13,ZL_14,ZL_15,ZL_16,ZL_17,ZL_18,ZL_19,ZL_20,ZL_21,ZL_22,ZL_23,ZL_24,ZL_25,ZL_26,ZL_27,ZL_28,ZL_29,ZL_30,Edge,fish_id,sp_id,site_id,microchem_id,tag_id,length.1,weight.1,sex.y.1,age_f.1,spawned.1,date_capture.1,capture_site_name.1,natal_region.1,hatchery.1,capt_region.1
GOP402,MURRUMBIDGEE,M,M,14,422,876,male,14,2003,3/4/2018,gogelderie weir ds,hatchery,Murrumbidgee,murrumbidgee,YES,GP584,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,422,876,,M,3,4,NA,,NA,GP584,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,,1,D,10,NA,GP584,,GOP402,GP584,GP584,,GP584,Murrumbidgee,3/4/2018,M,GP584,,76,15,88,13,15_88_13,76,3/4/2018,0.545,,GP584,76,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,14,WT,,0,0.476,0.825,1.132,1.341,1.534,1.665,1.77,1.937,2.045,2.153,2.244,2.326,2.404,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.575,180-76,MAC AMB,180,bidggp76,NA,422,876,male,14,2003,3/4/2018,gogelderie weir ds,hatchery,Murrumbidgee,murrumbidgee
GOP399,MURRUMBIDGEE,F,F,14,482,1435,female,14,2003,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP579,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,482,1435,,F,3,30.8,NA,,NA,GP579,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,,1,A,10,NA,GP579,,GOP399,GP579,GP579,,GP579,Murrumbidgee,3/4/2018,F,GP579,,71,15,88,10,15_88_10,71,3/4/2018,0.702,,GP579,71,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,14,WT,,0,0.65,1.058,1.358,1.541,1.699,1.8,1.946,2.09,2.201,2.286,2.319,2.4,2.5,2.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.676,180-71,MAC AMB,180,bidggp71,NA,482,1435,female,14,2003,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee
GOP416,MURRUMBIDGEE,M,M,8,393,827.6,male,8,2009,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee,YES,GP602,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,393,827.6,,M,2a,1.2,NA,,NA,GP602,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,,1,B,12,NA,GP602,,GOP416,GP602,GP602,,GP602,Murrumbidgee,4/4/2018,M,GP602,,11,15,88,27,15_88_27,11,4/4/2018,0.382,,GP602,11,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,8,WT,partially vateritic,0,0.513,1.045,1.316,1.486,1.666,1.798,1.938,2.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.138,156-11,MAC AMB,156,bidggp11,NA,393,827.6,male,8,2009,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee
GOP420,MURRUMBIDGEE,F,F,8,428,1100,female,8,2009,4/4/2018,yarrada us,mid murray,,murrumbidgee,NO,GP607,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,428,1100,,F,2b,14.6,NA,,NA,GP607,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,,1,F,12,NA,GP607,,GOP420,GP607,GP607,,GP607,Murrumbidgee,4/4/2018,F,GP607,,16,15,88,31,15_88_31,16,4/4/2018,0.504,,GP607,16,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,8,WT,,0,0.47,0.842,1.139,1.338,1.496,1.611,1.745,1.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,156-16,MAC AMB,156,bidggp16,NA,428,1100,female,8,2009,4/4/2018,yarrada us,mid murray,,murrumbidgee
GOP395,MURRUMBIDGEE,M,M,8,388,881,male,8,2009,3/4/2018,gogelderie weir ds,NA,NA,NA,,GP575,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,388,881,,M,2a,4.4,NA,,NA,GP575,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,,1,E,9,NA,GP575,,GOP395,GP575,GP575,,GP575,Murrumbidgee,3/4/2018,M,GP575,,67,15,88,6,15_88_6,67,3/4/2018,,,GP575,67,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,8,WT,slightly off center,0,0.658,1.106,1.381,1.572,1.73,1.86,1.98,2.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.188,180-67,MAC AMB,180,bidggp67,NA,388,881,male,8,2009,3/4/2018,gogelderie weir ds,NA,NA,NA
GOP397,MURRUMBIDGEE,M,M,8,401,900,male,8,2009,3/4/2018,gogelderie weir ds,mid murray,,murrumbidgee,NO,GP577,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,401,900,,M,2a,2.8,NA,,NA,GP577,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,,1,G,9,NA,GP577,,GOP397,GP577,GP577,,GP577,Murrumbidgee,3/4/2018,M,GP577,,69,15,88,8,15_88_8,69,3/4/2018,0.442,,GP577,69,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,8,NT,,0,0.591,0.95,1.137,1.316,1.46,1.59,1.724,1.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.927,180-69,MAC AMB,180,bidggp69,NA,401,900,male,8,2009,3/4/2018,gogelderie weir ds,mid murray,,murrumbidgee
GOP411,MURRUMBIDGEE,M,M,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP597,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada DS,,-34.545984,145.80323,4/4/2018,RAR,,422,1145,,M,3,2.7,NA,,NA,GP597,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,,1,E,11,NA,GP597,,GOP411,GP597,GP597,,GP597,Murrumbidgee,4/4/2018,M,GP597,,6,15,88,22,15_88_22,6,4/4/2018,0.414,,GP597,6,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,9,WT,,0,0.599,1.095,1.34,1.534,1.644,1.762,1.857,1.984,2.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOP393,MURRUMBIDGEE,F,F,9,387,999,female,9,2008,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee,NO,GP572,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,387,999,,F,3,12.2,NA,,NA,GP572,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,,1,C,9,NA,GP572,,GOP393,GP572,GP572,,GP572,Murrumbidgee,3/4/2018,F,GP572,,64,15,88,4,15_88_4,64,3/4/2018,0.289,,GP572,64,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,5,NA,N/A,vateritic,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180-64,MAC AMB,180,bidggp64,NA,387,999,female,9,2008,3/4/2018,gogelderie weir ds,murrumbidgee,,murrumbidgee
GOP418,MURRUMBIDGEE,M,M,5,347,560.8,male,5,2012,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee,YES,GP604,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,347,560.8,,M,2a,0.7,NA,,NA,GP604,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,,1,D,12,NA,GP604,,GOP418,GP604,GP604,,GP604,Murrumbidgee,4/4/2018,M,GP604,,13,15,88,29,15_88_29,13,4/4/2018,0.256,,GP604,13,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,5,WT,,0,0.64,0.95,1.211,1.413,1.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.709,156-13,MAC AMB,156,bidggp13,NA,347,560.8,male,5,2012,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee
GOP400,MURRUMBIDGEE,F,F,3,351,603,female,3,2014,3/4/2018,gogelderie weir ds,hatchery,Murrumbidgee,murrumbidgee,YES,GP581,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,351,603,,F,2a,3.3,NA,,NA,GP581,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,,1,B,10,NA,GP581,,GOP400,GP581,GP581,,GP581,Murrumbidgee,3/4/2018,F,GP581,,73,15,88,11,15_88_11,73,3/4/2018,0.255,,GP581,73,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,3,WT,,0,0.677,1.163,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,180-73,MAC AMB,180,bidggp73,NA,351,603,female,3,2014,3/4/2018,gogelderie weir ds,hatchery,Murrumbidgee,murrumbidgee
GOP419,MURRUMBIDGEE,M,M,7,372,774,male,7,2010,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee,YES,GP606,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,372,774,,M,3,1.3,NA,,NA,GP606,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,,1,E,12,NA,GP606,,GOP419,GP606,GP606,,GP606,Murrumbidgee,4/4/2018,M,GP606,,15,15,88,30,15_88_30,15,4/4/2018,0.374,,GP606,15,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,7,WT,,0,0.597,0.992,1.235,1.388,1.548,1.682,1.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.925,156-15,MAC AMB,156,bidggp15,NA,372,774,male,7,2010,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee
GOP421,MURRUMBIDGEE,F,F,7,439,1176,female,7,2010,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee,YES,GP608,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,439,1176,,F,2b,15.5,NA,,NA,GP608,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,,2,A,1,NA,GP608,,GOP421,GP608,GP608,,GP608,Murrumbidgee,4/4/2018,F,GP608,,17,15,88,32,15_88_32,17,4/4/2018,0.514,,GP608,17,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,7,NT,,0,0.698,1.057,1.375,1.555,1.709,1.845,1.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.036,156-17,MAC AMB,156,bidggp17,NA,439,1176,female,7,2010,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee
GOP412,MURRUMBIDGEE,M,M,7,412,970.6,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee,NO,GP598,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada DS,,-34.545984,145.80323,4/4/2018,RAR,,412,970.6,,M,3,1.7,NA,,NA,GP598,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,,1,F,11,NA,GP598,,GOP412,GP598,GP598,,GP598,Murrumbidgee,4/4/2018,M,GP598,,7,15,88,23,15_88_23,7,4/4/2018,0.392,,GP598,7,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,7,WT,,0,0.618,0.915,1.226,1.428,1.544,1.651,1.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.873,152-7,MAC AMB,152,bidggp07,NA,412,970.6,male,7,2010,4/4/2018,yarrada ds,murrumbidgee,,murrumbidgee
GOP396,MURRUMBIDGEE,F,F,6,411,1000,female,6,2011,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NO,GP576,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,411,1000,,F,2a,3.9,NA,,NA,GP576,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,,1,F,9,NA,GP576,,GOP396,GP576,GP576,,GP576,Murrumbidgee,3/4/2018,F,GP576,,68,15,88,7,15_88_7,68,3/4/2018,0.308,,GP576,68,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,6,WT,"counted close inner, maybe total age - 1",0,0.439,0.756,1.019,1.333,1.564,1.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.855,180-68,MAC AMB,180,bidggp68,NA,411,1000,female,6,2011,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee
GOP414,MURRUMBIDGEE,F,F,5,383,684.2,female,5,2012,4/4/2018,yarrada us,murrumbidgee,,murrumbidgee,NO,GP600,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,383,684.2,,F,2a,6,NA,,NA,GP600,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,,1,H,11,NA,GP600,,GOP414,GP600,GP600,,GP600,Murrumbidgee,4/4/2018,F,GP600,,9,15,88,25,15_88_25,9,4/4/2018,0.346,,GP600,9,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,1,5,NT,,0,0.746,1.118,1.354,1.56,1.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.797,156-9,MAC AMB,156,bidggp09,NA,383,684.2,female,5,2012,4/4/2018,yarrada us,murrumbidgee,,murrumbidgee
GOP390,MURRUMBIDGEE,M,M,7,411,1033,male,7,2010,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee,NO,GP569,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Gogelderie weir DS,,-34.61709,146.23889,3/4/2018,RAR,,411,1033,,M,3,2.4,NA,,NA,GP569,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,,1,H,8,NA,GP569,,GOP390,GP569,GP569,,GP569,Murrumbidgee,3/4/2018,M,GP569,,61,15,88,1,15_88_1,61,3/4/2018,0.421,,GP569,61,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,3,7,WT,"counted the ""relatively close inner""",0,0.459,0.985,1.315,1.505,1.662,1.767,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,180-61,MAC AMB,180,bidggp61,NA,411,1033,male,7,2010,3/4/2018,gogelderie weir ds,lachlan,,murrumbidgee
GOP424,MURRUMBIDGEE,M,M,6,353,688.4,male,5,2012,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee,YES,GP612,Macquaria ambigua,2017-2018,,,,Murrumbidgee,Yarrada US,,-34.55772,145.82076,4/4/2018,RAR,,353,688.4,,M,3,1.1,NA,,NA,GP612,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,,2,D,1,NA,GP612,,GOP424,GP612,GP612,,GP612,Murrumbidgee,4/4/2018,M,GP612,,21,15,88,35,15_88_35,21,4/4/2018,0.286,,GP612,21,,,DELWP,Sectioned otolith,K.Krusic-Golub,1,2,6,WT,"not sure on inner zone, possibly - 1",0,0.391,0.737,1.056,1.289,1.426,1.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.761,156-21,MAC AMB,156,bidggp21,NA,353,688.4,male,5,2012,4/4/2018,yarrada us,hatchery,Murrumbidgee,murrumbidgee
GOP349,LODDON_PYRAMID,,F,9,464,1958,female,9,2008,16/4/2018,pyramid ck,broken,,mid murray,NO,GP_404,Macquaria ambigua,2017-2018,Kim Loeun,31/5/2018,PCK08,PYRAMID CK,Flannereys Rd (Launch below channel bridge),,-35.88594,144.17836,16/4/2018,Zeb Tonkin,Kris Pitman,NA,1958,,F,,NA,NA,,NA,GP_404,,,,132892,,NA,,NA,NA,NA,NA,,NA,,NA,NA,Female and Kept,3,0.8,NA,86.5,NA,18.5,6.65,79.6,8.07,43.7,NA,NA,,,1,G,3,NA,GP_404,,GOP349,GP_404,GP_404,132892,GP_404,PYRAMID CK,16/4/2018,F,GP_404,132892,132892,15,92,5,15_92_5,132892,16/4/2018,0.468,,GP_404,Tag132892,,,delwp,Sectioned otolith,K.Krusic-Golub,1,2,9,WT,,0,0.393,0.802,1.188,1.391,1.502,1.621,1.759,1.874,1.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.064,78-gp132892,MAC AMB,78,gp132892,132892,464,1958,female,9,2008,16/4/2018,pyramid ck,broken,,mid murray
GOP159,LODDON_PYRAMID,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP157,Macquaria ambigua,2016-2017,,,,Loddon-Pyramid Ck,Kow Swamp,,-35.93171,144.26371,20/4/2017,Matt Jones,,511,NA,,,,NA,NA,,NA,GP157,,,,135622,,NA,PitTag,NA,9.82E+14,NA,NA,,NA,,NA,NA,Headloss 170mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,GP157,,GOP159,GP157,GP157,135622,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOP291,LODDON_PYRAMID,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2017 #GP197,Macquaria ambigua,2016-2017,,,,PYRAMID,Flannereys Rd (Launch below channel bridge),,-35.88594,144.17836,2/5/2017,Graeme Hackett,Adrian Kitchingman,382,882,,,,NA,NA,,NA,gp197,,dart,yellow,136947,,NA,pit,NA,9.82E+14,NA,NA,,NA,,NA,NA,,3,1.8,NA,73,NA,14.5,9.57,NA,5.76,36.7,NA,NA,,,NA,,NA,NA,GP 2017 #GP197,,GOP291,GP 2017 #GP197,gp197,136947,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOP348,LODDON_PYRAMID,,F,22,518,1958,female,22,1995,16/4/2018,pyramid ck,mid murray,,mid murray,NO,GP_405,Macquaria ambigua,2017-2018,Kim Loeun,31/5/2018,PCK01,PYRAMID CK,Below Cow Swamp Reg @ Boat Launch pump Shed,,-35.92336,144.24011,16/4/2018,Zeb Tonkin,Kris Pitman,NA,1958,,F,,NA,NA,,NA,GP_405,,,,132886,,NA,,NA,NA,NA,NA,,NA,,NA,NA,Female and Kept,1,0.9,NA,86.5,NA,18.5,6.65,79.6,8.07,43.7,NA,NA,,,1,F,3,NA,GP_405,,GOP348,GP_405,GP_405,132886,GP_405,PYRAMID CK,16/4/2018,F,GP_405,132886,132886,15,92,1,15_92_1,132886,16/4/2018,0.985,,GP_405,Tag132886,no weight,,delwp,Sectioned otolith,K.Krusic-Golub,1,1,22,WT,,0,0.67,0.945,1.233,1.513,1.664,1.812,1.933,2.029,2.133,2.196,2.317,2.403,2.488,2.563,2.633,2.706,2.797,2.876,2.958,3.034,3.096,3.165,NA,NA,NA,NA,NA,NA,NA,NA,3.241,78-gp132886,MAC AMB,78,gp132886,132886,518,1958,female,22,1995,16/4/2018,pyramid ck,mid murray,,mid murray
GOP293,LODDON_PYRAMID,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP 2017 #GP199,Macquaria ambigua,2016-2017,,,,PYRAMID,Below Cow Swamp Reg @ Boat Launch pump Shed,,-35.92336,144.24011,2/5/2017,Graeme Hackett,Adrian Kitchingman,459,1088,,,,NA,NA,,NA,gp199,,dart,yellow,136945,,NA,pit,NA,9.82E+14,NA,NA,,NA,,NA,NA,,2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,re-snagging,NA,,NA,NA,GP 2017 #GP199,,GOP293,GP 2017 #GP199,gp199,136945,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOP174,LODDON_PYRAMID,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,GP172,Macquaria ambigua,2016-2017,,,,Loddon-Pyramid Ck,Kerang Weir,,-35.70354,143.9196,18/4/2017,Matt Jones,,170,NA,,,,NA,NA,,NA,GP172,,,,,,NA,,NA,NA,NA,NA,,NA,,NA,NA,"55mm headloss, high flow entrance working well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,NA,GP172,,GOP174,GP172,GP172,,,,,,,,,NA,,NA,,,,,,,,,,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GOP341,LODDON_PYRAMID,,F,8,445,1582,NA,8,2009,17/4/2018,pyramid ck,goulburn,,mid murray,NO,GP_410,Macquaria ambigua,2017-2018,Kim Loeun,30/5/2018,PCK06,PYRAMID CK,Upstream of bridge on Kerang - Koondrook Road.,,-35.74783,143.99156,17/4/2018,Zeb Tonkin,Kris Pitman,445,1582,,F,,NA,NA,,NA,GP_410,,,,132898,,NA,,NA,NA,NA,NA,,NA,,NA,NA,Female and kept,2.2,1.1,NA,117.8,NA,17,3.89,45.1,7.49,42.8,NA,NA,,,1,G,2,NA,GP_410,,GOP341,GP_410,GP_410,132898,GP_410,PYRAMID CK,17/4/2018,F,GP_410,132898,132898,15,92,8,15_92_8,132898,17/4/2018,0.532,,GP_410,Tag132898,,,delwp,Sectioned otolith,K.Krusic-Golub,1,2,8,WT,,0,0.538,0.97,1.237,1.486,1.611,1.745,1.849,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.093,78-gp132898,MAC AMB,78,gp132898,132898,445,1582,NA,8,2009,17/4/2018,pyramid ck,goulburn,,mid murray
