"","BROKEN","CAMPASPE","DUMARESQ","EDWARD-WAKOOL","GINGHAM","GOULBURN","GUNBOWER","GWYDIR","L_MURRAY","LODDON_PYRAMID","LOWER_DARLING","MACINTYRE","MACQUARIE","MULLAROO_LINDSAY","MURRAY-Barmah","MURRAY-dsYarrawonga","MURRAY-mid","MURRUMBIDGEE","SEVERN","UPPER_DARLING","WIMMERA"
"X706892.7..",0.48,0.4054,0.2105,0.2727,0.4,0.4667,0.35,0.4091,0.15,0.2593,0.3,0.3,0.325,0.4286,0.3333,0.2593,0.2941,0.2564,0.3636,0.2667,0.5652
"X707028.39..",0,0.0811,0.0526,0,0.12,0.0333,0.1,0.1364,0,0,0.0667,0.1,0.025,0.1429,0.1667,0.0741,0.0588,0.1282,0,0.1,0.087
"X707135.26..",0.28,0.1622,0.2105,0.3636,0.25,0.2,0.1,0.1818,0.2,0.1852,0.1667,0.3,0.225,0.1538,0.1667,0.2963,0.25,0.1282,0.1818,0.1333,0.087
"X707737.20..",0.08,0.0811,0.3158,0.0909,0.0417,0.1667,0.05,0.0455,0.2,0,0.0333,0.05,0.1,0.1429,0.1667,0.1481,0.0882,0.0769,0.0909,0.0333,0
"X708092.51..",0.2083,0.3143,0.3158,0.3636,0.2174,0.2333,0.35,0.3636,0.05,0.2963,0.2333,0.3,0.35,0.2143,0.1667,0.2222,0.1324,0.3158,0.2727,0.2333,0.1905
"X709151.6..",0.12,0.027,0,0,0.04,0,0,0.0455,0,0,0,0,0.05,0,0,0,0.0588,0,0,0.0333,0
"X709184.52..",0,0.0811,0,0,0,0,0.0625,0,0,0,0.0333,0,0,0,0,0.08,0.0308,0.0256,0,0.1,0.0556
"X709205.20..",0.28,0.5676,0.4211,0.1818,0.72,0.5,0.55,0.7727,0.4,0.5556,0.3667,0.6,0.425,0.3571,1,0.1852,0.4706,0.4872,0.5455,0.5,0.3043
"X709446.60..",0.4,0.6216,0.2632,0.6364,0.68,0.4667,0.4,0.4545,0.45,0.4444,0.4667,0.5263,0.5,0.6429,0.8333,0.3333,0.4265,0.4737,0.5455,0.5333,0.3913
"X709468.6..",0.48,0.5294,0.4211,0.6,0.6087,0.4286,0.35,0.4091,0.6,0.5185,0.4,0.55,0.35,0.8571,0.3333,0.4815,0.4118,0.6486,0.6364,0.5,0.55
"X709893.67..",0.0435,0.0882,0.1875,0,0.1739,0.3077,0.3333,0.1364,0.05,0.1739,0.1333,0.1579,0.175,0.1538,0,0.12,0.1692,0.2368,0.2727,0.0345,0.1579
"X709969.46..",0,0,0.1053,0,0.125,0.0357,0.1579,0.0455,0,0.037,0.1,0.05,0.075,0.0714,0.1667,0.0385,0.0882,0.0513,0.0909,0.0345,0
"X710278.19..",0.32,0.3514,0.5263,0.3636,0.375,0.2333,0.3,0.5455,0.1,0.3704,0.2333,0.05,0.3,0.4286,0.1667,0.3333,0.2059,0.2821,0.2727,0.4333,0.2609
"X710520.27..",0.36,0.2,0.3684,0.3636,0.2174,0.2667,0.25,0.4545,0.25,0.2963,0.3,0.3684,0.4,0.2143,0.5,0.3333,0.1912,0.1622,0,0.3103,0.3478
"X710647.9..",0.48,0.2973,0.5263,0.5455,0.5833,0.6333,0.45,0.4545,0.55,0.4815,0.2333,0.65,0.575,0.6429,0.6667,0.4444,0.6324,0.6053,0.5455,0.6,0.6087
"X710791.10..",0.0435,0.0278,0.2105,0.0909,0.0435,0,0.1579,0,0.05,0.1111,0.1667,0,0,0,0,0.037,0.1029,0.1351,0.2727,0.0333,0
"X710971.8..",0.2609,0.3514,0.3684,0.0909,0.16,0.1667,0.0526,0.2727,0.15,0.28,0.3,0.05,0.1,0.2857,0.4,0.1481,0.194,0.1842,0,0.2667,0.1
"X711835.21..",0.0435,0.0541,0.2105,0,0.0833,0.2333,0.2,0.0455,0.05,0,0.1333,0.15,0.2,0.0714,0.25,0.0741,0.1176,0.1053,0.1818,0.0333,0.0476
"X712004.6..",0.48,0.4167,0.3684,0.2727,0.4583,0.6,0.35,0.3182,0.35,0.4815,0.4667,0.4211,0.5,0.5,0.6667,0.3704,0.3971,0.3333,0.2727,0.5862,0.4348
"X712078.10..",0.5417,0.4706,0.6111,0.5714,0.4167,0.4074,0.2941,0.7273,0.45,0.4815,0.6,0.7,0.325,0.5714,0.4,0.4074,0.5522,0.3636,0.4545,0.4138,0.5
"X712236.26..",0.2609,0.4324,0.4211,0.375,0.5,0.3793,0.25,0.5,0.3684,0.2917,0.5667,0.3,0.325,0.3846,0.5,0.3077,0.3438,0.3889,0.4545,0.4667,0.6316
"X712281.13..",0.2,0.2,0.1053,0.4545,0.3043,0.3,0.15,0.1818,0.25,0.3704,0.2333,0.2,0.325,0.2143,0,0.1852,0.2353,0.1579,0.0909,0.3793,0.3043
"X712943.19..",0,0,0,0,0.08,0,0,0.0455,0,0.1304,0.1333,0.15,0.05,0,0,0.125,0.1077,0.0811,0.0909,0.0333,0.15
"X714033.11..",0.28,0.5946,0.2632,0.0909,0.4,0.2667,0.4,0.5455,0.2,0.2963,0.3333,0.2,0.35,0.5,0.3333,0.4444,0.3088,0.3333,0.3636,0.4667,0.4348
"X714346.65..",0.12,0.0811,0,0,0,0.0667,0,0.0455,0,0.037,0.1,0,0.025,0.0714,0,0.037,0.0588,0.1282,0,0,0
"X714376.16..",0.12,0.3333,0.3158,0.2727,0.5417,0.4,0.15,0.5,0.4,0.2222,0.3,0.3684,0.175,0.4286,0.3333,0.2222,0.2206,0.3333,0.1818,0.4,0.2609
"X714448.28..",0.08,0,0.1579,0,0.125,0.1667,0.15,0.2273,0.05,0.0741,0,0.1,0.2,0,0.2,0.0741,0.1618,0.1316,0.0909,0,0
"X714587.32..",0.0435,0.1212,0,0,0.04,0.0833,0,0.0909,0.05,0.12,0.1333,0.05,0,0.1429,0,0,0.1029,0.0833,0.0909,0.0667,0.1
"X714678.7..",0.04,0,0,0,0,0.0333,0,0,0,0,0,0,0.025,0,0.1667,0.037,0.0147,0.0769,0.0909,0,0.0435
"X714767.33..",0.5,0.3514,0.3684,0.5455,0.52,0.5,0.6,0.6364,0.65,0.5185,0.4667,0.6,0.5,0.4286,0.3333,0.5185,0.3824,0.5128,0.4545,0.5,0.3913
"X715056.66..",0.2174,0.5143,0.3158,0.5,0.625,0.3077,0.4667,0.5,0.45,0.3182,0.3333,0.6,0.525,0.3077,0.4,0.5,0.3548,0.4286,0.5455,0.4828,0.3684
"X715218.16..",0,0,0.2105,0.1818,0.0833,0,0.05,0.0455,0.05,0.0741,0.1,0.1,0.05,0.0714,0,0.037,0.0147,0.0256,0,0.1,0.087
"X715266.57..",0.48,0.4054,0.4211,0.4545,0.56,0.4,0.4,0.2727,0.45,0.4074,0.3,0.5,0.425,0.4286,0.3333,0.2963,0.3529,0.5385,0.1818,0.2069,0.3043
"X715355.19..",0.08,0.1081,0.1579,0.2727,0.12,0.1333,0.15,0.0909,0.2,0.1481,0.2,0.1579,0.175,0.2143,0.3333,0.1481,0.1618,0.1282,0.0909,0.2333,0.1739
"X716071.35..",0.0435,0.0312,0,0.1429,0,0.04,0,0.0476,0.05,0,0.1333,0,0.025,0.0769,0,0.0769,0.0769,0.0286,0,0,0
"X716274.40..",0,0,0,0,0,0,0.05,0,0.05,0,0.0667,0,0.025,0,0,0.037,0.0588,0,0,0.0667,0.0455
"X717400.54..",0.375,0.2778,0.4211,0.1818,0.4167,0.1786,0.2632,0.2727,0.2,0.2593,0.2667,0.2632,0.3,0.4286,0.4,0.3704,0.2794,0.2162,0.2727,0.2414,0.35
"X717448.28..",0.2,0.0541,0,0.2727,0.08,0.0333,0.05,0.2273,0.15,0.2222,0.1667,0.1,0.05,0.2857,0,0,0.0882,0.1538,0.1818,0.1,0.087
"X717494.38..",0,0.0811,0,0,0.04,0.0333,0,0.1,0,0.037,0,0,0.025,0,0,0.037,0,0.0513,0,0,0
"X717555.55..",0.3043,0.2571,0.0526,0.1667,0.12,0.3043,0.125,0.1818,0.3,0.25,0.1,0.05,0.325,0.3333,0.25,0.0833,0.2121,0.2703,0.1818,0.2333,0.1875
"X717625.22..",0,0,0.0526,0,0,0.037,0.1579,0.0455,0.1,0.0455,0.1,0.1,0.1,0.0714,0.25,0.0833,0.0462,0,0.0909,0.0667,0
"X717982.42..",0.24,0.0541,0.5789,0.0909,0.24,0.1333,0.2,0.3636,0.15,0.1481,0.2667,0.05,0.225,0.2143,0.1667,0.1852,0.1765,0.1538,0.1818,0.2333,0.0455
"X718048.8..",0.3913,0.6111,0.3333,0.3636,0.6522,0.4667,0.3,0.5455,0.5,0.3462,0.4,0.3684,0.45,0.6429,0.2,0.3704,0.4412,0.5135,0.2727,0.6667,0.6667
"X718147.39..",0.4,0.4054,0.3158,0.3636,0.68,0.6,0.45,0.3636,0.45,0.4815,0.5333,0.45,0.35,0.7143,0.5,0.4615,0.4853,0.3947,0.5455,0.5333,0.3636
"X718170.64..",0.1304,0.1143,0.2105,0.1429,0.32,0.087,0,0.1818,0.3,0.1739,0.2333,0.15,0.05,0.0769,0.25,0.1667,0.0806,0.1429,0,0.1071,0.0588
"X718245.18..",0,0,0,0,0.04,0,0.05,0,0.05,0,0.0667,0,0.025,0,0,0.037,0.0147,0,0.0909,0.0667,0
"X718697.50..",0.0435,0.0333,0,0,0.0435,0.0417,0.1333,0.0909,0,0,0.0667,0.05,0.1,0,0.2,0.0417,0.0597,0,0,0.0357,0
"X718795.22..",0.44,0.4167,0.4737,0.3636,0.5417,0.3667,0.45,0.4545,0.2,0.4074,0.4667,0.55,0.325,0.3571,0,0.2593,0.4265,0.3846,0.1818,0.3793,0.4091
"X719044.51..",0.25,0.1714,0.1579,0.5,0.3478,0.0769,0.2778,0.3333,0.15,0.24,0.2667,0.4,0.275,0.3077,0.25,0.56,0.1719,0.2162,0,0.3103,0.2857
"X719267.32..",0.4545,0.5333,0.2632,0.25,0.4583,0.3462,0.2941,0.5909,0.65,0.4348,0.5667,0.3684,0.425,0.5833,0.6667,0.5385,0.5077,0.7714,0.5,0.5172,0.5
"X719679.69..",0,0,0,0,0.04,0,0,0.0455,0.05,0,0.1,0,0,0.0769,0,0,0.0735,0.0256,0,0.0333,0.1364
"X720207.25..",0.25,0.1212,0.1579,0.2222,0,0.3333,0.1667,0.0909,0.15,0.2593,0.1333,0.1,0.275,0.0769,0,0.2692,0.1765,0.3684,0.2727,0.1,0.15
"X720382.65..",0.08,0.2432,0.5789,0.0909,0.4,0.2667,0.2,0.2727,0.25,0.2222,0.2667,0.4,0.325,0.2143,0.3333,0.3333,0.2059,0.2821,0.0909,0.3333,0.2609
"X720438.8..",0.0455,0.0278,0.0526,0,0,0.1538,0.1176,0,0,0,0.0333,0.1,0.1,0,0,0.0385,0.0923,0.1282,0.2727,0,0.1053
"X720565.41..",0.52,0.3514,0.5789,0.3636,0.48,0.4,0.6,0.6364,0.5,0.5185,0.4,0.5789,0.575,0.5,0.8333,0.4444,0.4118,0.4615,0.2727,0.4667,0.5217
"X721037.34..",0.24,0.1622,0.3158,0,0.08,0.1,0,0,0.1,0.1852,0.1333,0,0.025,0.0714,0.1667,0,0.0735,0.0256,0,0.1,0.0435
"X721132.43..",0.12,0.0811,0,0.0909,0.16,0.0333,0.15,0.0909,0,0.1111,0.0333,0,0.075,0,0,0.037,0.0735,0.0789,0,0.0333,0.0435
"X721268.46..",0,0.0811,0,0.0909,0.125,0.0333,0.05,0.1818,0.05,0.0741,0,0.1,0,0.0714,0,0,0.0441,0.0256,0,0.1,0.0435
"X721487.13..",0.32,0.1892,0.1579,0.4545,0.25,0.2667,0.45,0.1905,0.15,0.2222,0.3,0.15,0.3,0.5,0.3333,0.2963,0.3088,0.3846,0.0909,0.4,0.1739
"X721551.60..",0,0,0.1053,0,0,0,0.05,0,0,0,0,0.2,0.025,0,0.1667,0,0.0147,0,0,0.0333,0
"X722234.69..",0.6087,0.5143,0.4211,0.5556,0.8,0.3667,0.65,0.7727,0.55,0.5385,0.5333,0.5263,0.625,0.5,0.5,0.6667,0.6212,0.6216,0.7273,0.6,0.5
"X722909.24..",0.5,0.4595,0.6667,0.4545,0.5833,0.5333,0.3684,0.4545,0.5,0.4444,0.6,0.65,0.375,0.5714,0.4,0.5185,0.4853,0.4865,0.1818,0.4828,0.5714
"X722978.26..",0.12,0,0.0526,0,0,0.0333,0,0,0.15,0,0.0667,0.0556,0,0.0714,0.1667,0.0741,0,0.0769,0,0,0
"X723068.18..",0.0417,0.0571,0.0526,0,0,0.0333,0.1,0.0952,0.1,0.1111,0.0333,0,0,0,0.2,0.1481,0.1324,0.0256,0,0.0333,0
"X723164.34..",0.44,0.4324,0.4737,0.6364,0.5833,0.3667,0.55,0.6364,0.55,0.4074,0.6,0.55,0.575,0.5,0.3333,0.4444,0.3824,0.4737,0.4545,0.6,0.3478
"X723803.38..",0.48,0.4324,0.4737,0.5455,0.44,0.6,0.4,0.5455,0.35,0.5926,0.3667,0.45,0.55,0.1429,0.5,0.4074,0.4412,0.4359,0.3636,0.5667,0.5652
"X724218.20..",0.125,0,0.1053,0.0909,0.12,0.1333,0.2,0.0455,0.05,0.1481,0.0667,0.05,0.175,0.0714,0.3333,0.2963,0.1176,0.0769,0.2727,0.1333,0.087
"X724823.26..",0.52,0.2432,0.2632,0.3636,0.4583,0.4667,0.45,0.4545,0.35,0.3333,0.4,0.55,0.375,0.3571,0.6667,0.5185,0.5,0.4872,0.4545,0.3667,0.3043
"X725243.19..",0.0417,0.0811,0.0526,0,0.08,0,0.05,0.0909,0,0,0.0333,0.05,0.025,0.0714,0,0,0.0147,0.0513,0.0909,0.0345,0.1364
"X725397.21..",0.125,0.0541,0.2632,0.2727,0.48,0.0667,0.3,0.2727,0.15,0.4074,0.2333,0.3,0.1,0.2857,0.5,0.0741,0.1912,0.1282,0.1818,0.4138,0.3182
"X725891.66..",0.0833,0.1622,0,0.0909,0,0.0667,0.1,0.0455,0,0,0.0333,0,0.05,0.0714,0,0,0.0588,0.1026,0,0.1,0
"X726133.17..",0.44,0.4054,0.3684,0.7273,0.64,0.5667,0.6,0.4545,0.4,0.5185,0.4667,0.45,0.575,0.5,0.6667,0.3333,0.4853,0.5385,0.4545,0.5333,0.3913
"X726327.35..",0.36,0.3429,0.4211,0.2727,0.1739,0.4,0.3,0.2857,0.3,0.4444,0.1667,0.3,0.5,0.1429,0.3333,0.2222,0.3088,0.2632,0.0909,0.3448,0.4783
"X726938.52..",0,0.0588,0.0526,0,0.0435,0.0345,0.0526,0.0909,0,0.1154,0.0333,0.1111,0.075,0.1538,0.2,0.037,0.0441,0.027,0,0.0357,0
"X728778.9..",0.2174,0.1,0.4737,0,0.3333,0.08,0.3684,0.5455,0.35,0.0417,0.1667,0.0526,0.15,0,0.4,0.1154,0.1692,0.2188,0.2,0.1379,0.2
"X729210.68..",0,0.1081,0,0,0.12,0.1,0,0,0,0.037,0.0333,0.05,0.05,0,0.1667,0.037,0,0.0769,0,0.0333,0
"X729397.39..",0.12,0.2286,0.6316,0.1818,0.36,0.2,0.55,0.5,0.15,0.2593,0.3,0.2,0.35,0.3571,0.3333,0.2593,0.2647,0.3947,0.2727,0.3333,0.3478
"X729510.9..",0.08,0.027,0.0526,0,0.2,0.0667,0.2,0.2727,0.05,0.0741,0.0333,0.05,0.025,0.0714,0.1667,0.0741,0.0147,0.1026,0.0909,0.0333,0.087
"X730212.35..",0.44,0.4595,0.3684,0.1818,0.56,0.4,0.5,0.4545,0.4,0.5556,0.5,0.35,0.425,0.6429,0.5,0.4444,0.5,0.3077,0.6364,0.4,0.5217
"X731037.46..",0.4583,0.5143,0.7895,0.5455,0.76,0.6552,0.55,0.619,0.5,0.4231,0.5,0.45,0.4,0.6429,0.5,0.5556,0.5,0.5833,0.4,0.6071,0.4762
"X731059.11..",0,0.1351,0.1579,0,0.16,0.1,0.1,0.0455,0.05,0.2222,0.0667,0.1,0.025,0.0714,0,0.1111,0.1324,0.1026,0.1818,0.069,0.2174
"X731144.18..",0.2174,0.3871,0.0526,0.1429,0.25,0.44,0.375,0.4545,0.3,0.2727,0.1724,0.2105,0.275,0.2308,0.4,0.2,0.2388,0.2222,0.1818,0.3571,0.2778
"X731364.9..",0.4348,0.4054,0.5789,0,0.4348,0.3846,0.3125,0.5455,0.35,0.44,0.3,0.5,0.45,0.5,0.25,0.3462,0.4531,0.4474,0.5455,0.5172,0.3125
"X731530.24..",0.68,0.4865,0.2632,0.6364,0.6842,0.6667,0.45,0.5455,0.55,0.4444,0.5333,0.3529,0.6,0.4286,0,0.4815,0.4706,0.6486,0.6364,0.2692,0.3913
"X732667.19..",0,0.1081,0,0,0,0.0714,0,0,0.1,0.0833,0.2,0,0.075,0.0714,0,0.04,0.1061,0.1282,0.0909,0.069,0
"X732823.41..",0.32,0.1892,0.2632,0.5455,0.36,0.2333,0.2,0.5455,0.3,0.2593,0.2667,0.4,0.275,0.2857,0.1667,0.3333,0.25,0.3077,0.2727,0.2333,0.2609
"X733032.11..",0,0,0,0,0.04,0.037,0,0,0,0.037,0.0333,0,0.025,0.0714,0.4,0.0385,0,0.0513,0.0909,0.0333,0
"X733776.54..",0.04,0.1081,0.0526,0.1818,0.08,0.1,0.15,0.1364,0.2,0.1852,0.1667,0.1,0.15,0.0714,0.1667,0.1852,0.1912,0.2051,0.0909,0.1333,0.0435
"X734138.25..",0,0.0541,0.0526,0,0,0.0667,0.1,0.0455,0.1,0.037,0.1,0,0.025,0,0.1667,0,0.0882,0.0513,0,0.1333,0.1304
"X734183.54..",0.44,0.5278,0.3158,0.3636,0.72,0.3,0.6,0.4545,0.45,0.4815,0.5333,0.45,0.6,0.4286,0.6667,0.5556,0.5294,0.5641,0.3636,0.7333,0.5652
"X734592.35..",0.16,0.1892,0.2632,0.3636,0.28,0.2667,0.3,0.1364,0.25,0.1111,0.1,0.25,0.225,0.1429,0.3333,0.0741,0.3235,0.1795,0.3636,0.4333,0.2174
"X735119.41..",0.0833,0.1429,0.4118,0.0909,0.1304,0.1333,0.0526,0.0952,0.0526,0.25,0.2667,0.2778,0.2308,0,0.1667,0.1538,0.1818,0.1351,0,0.1379,0.0909
"X735351.21..",0.3478,0.3611,0.4737,0.4545,0.48,0.2857,0.25,0.1818,0.2222,0.3846,0.3,0.3158,0.2703,0.2143,0.4,0.2963,0.1818,0.2821,0.2727,0.3214,0.2353
"X735758.60..",0.24,0.2162,0.2632,0.1818,0.36,0.3,0,0.2273,0.1,0.3704,0.2667,0.2,0.25,0.2857,0.1667,0.1481,0.2794,0.3077,0,0.2667,0.1304
"X735844.16..",0.3913,0.3939,0.4737,0.375,0.4167,0.4231,0.3158,0.5714,0.45,0.4,0.3,0.25,0.325,0.2857,0.3333,0.2222,0.3433,0.3243,0.2727,0.4231,0.45
"X736083.17..",0.5833,0.4444,0.3158,0.5,0.6364,0.6538,0.3529,0.4211,0.4,0.4231,0.5,0.4211,0.359,0.4545,0.3333,0.4615,0.5758,0.3846,0.6,0.4,0.7222
"X736323.10..",0.2917,0.2353,0.2632,0.1818,0.2727,0.2667,0.2105,0.0455,0.2,0.3462,0.2333,0.35,0.25,0.2143,0.2,0.3077,0.2121,0.3947,0.3636,0.1724,0.2857
"X736495.29..",0.32,0.3514,0.1579,0.3636,0.56,0.4333,0.35,0.3636,0.35,0.4444,0.2333,0.4,0.5,0.5,0.6667,0.3704,0.3971,0.3846,0.3636,0.3667,0.3913
"X736645.14..",0,0.027,0.0526,0,0,0,0.05,0.0455,0,0.0741,0.0333,0,0.15,0.1429,0,0,0,0.0256,0,0,0.0476
"X736790.26..",0.0455,0.0286,0,0,0,0.04,0.1111,0,0.05,0.04,0,0.0526,0.075,0,0,0.0769,0.0154,0.027,0.1,0.0667,0
"X737053.18..",0.0435,0,0.1053,0.1,0.04,0.069,0.2,0,0.05,0.12,0,0,0.05,0.1429,0,0,0.1385,0.0769,0,0.0333,0
"X737484.66..",0.12,0.2432,0.2105,0.0909,0.32,0.2333,0.2,0.1818,0.2,0.2963,0.3667,0.3,0.15,0.5,0.6667,0.1111,0.3235,0.2821,0.1818,0.2333,0.3478
"X738246.36..",0.24,0.1351,0,0.0909,0.12,0.1667,0.15,0.1429,0.1,0.0741,0.1,0.2,0.075,0.3571,0,0.1481,0.1912,0.1282,0.1818,0.2333,0.2609
"X738280.61..",0.2174,0.2703,0.3684,0.0909,0.4167,0.2667,0.3,0.2273,0.2,0.2692,0.3667,0.15,0.225,0.4286,0,0.1852,0.2647,0.3611,0.3636,0.3448,0.1818
"X738553.24..",0.48,0.4595,0.6842,0.6364,0.64,0.4333,0.4,0.6364,0.6,0.4815,0.5333,0.35,0.625,0.5,0.1667,0.5185,0.5588,0.4872,0.5455,0.5667,0.5652
"X739062.27..",0.24,0.25,0.4737,0.1818,0.1304,0.2333,0.25,0.4545,0.2,0.2963,0.2667,0.25,0.375,0.2143,0.5,0.1852,0.2059,0.2368,0.2727,0.1667,0.0435
"X739291.29..",0.2917,0.6111,0.2632,0.1818,0.56,0.3667,0.25,0.5455,0.55,0.4815,0.2667,0.4211,0.425,0.3571,0.75,0.4444,0.3382,0.359,0.3636,0.4483,0.3043
"X739489.55..",0.1304,0.1714,0.3333,0,0.4091,0.28,0.2778,0.381,0.3,0.3478,0.4,0.4375,0.3,0.3333,0.3333,0.4783,0.3824,0.2727,0.0909,0.5926,0.4118
"X739607.57..",0.3043,0.4857,0.5263,0.4545,0.5,0.2667,0.55,0.6364,0.35,0.5926,0.4,0.6,0.45,0.6429,0.3333,0.5185,0.5821,0.4737,0.4545,0.5517,0.5
"X739668.44..",0.0417,0.3514,0.2632,0.3636,0.25,0.1379,0.3158,0.3182,0.5,0.36,0.2667,0.4,0.375,0.3077,NA,0.3704,0.2687,0.3158,0.2727,0.1786,0.3684
"X739730.29..",0,0.1081,0.0526,0,0.0417,0.0667,0,0.0476,0.1,0,0.3,0.15,0.05,0.0714,0,0.1111,0.0588,0.0769,0.0909,0.1,0.0435
"X740201.56..",0.4583,0.3714,0.5789,0.1818,0.5455,0.5333,0.5,0.6818,0.35,0.5556,0.5,0.75,0.45,0.3571,0.3333,0.4815,0.5735,0.5263,0.4545,0.6667,0.2609
"X740912.28..",0.3478,0.2571,0.3684,0.4286,0.3913,0.3333,0.4375,0.4211,0.55,0.3636,0.2759,0.4211,0.4474,0.25,0.6,0.5385,0.375,0.3333,0.5,0.5172,0.2353
"X741406.17..",0.5,0.5833,0.4737,0.2727,0.44,0.6,0.55,0.4091,0.25,0.5926,0.4333,0.35,0.425,0.4286,0.1667,0.3704,0.3676,0.5,0.3636,0.3,0.5
"X741810.9..",0.1739,0.0833,0.1579,0,0.1818,0.1724,0.0556,0.0909,0.1,0.0769,0.1667,0.125,0.0769,0.2143,0.1667,0.1481,0.1061,0.0526,0.2727,0.1034,0.1304
"X741913.42..",0.125,0,0.0526,0,0.04,0,0.05,0.0909,0,0.037,0,0.05,0.05,0,0,0.037,0.0147,0.0513,0.0909,0.0333,0
"X741994.28..",0.24,0.1081,0.5263,0.2,0.28,0.2,0.1,0.2727,0.1,0.2963,0.2,0.25,0.45,0.1538,0.2,0.2593,0.2206,0.2564,0.4545,0.2,0.2273
"X742095.37..",0,0,0.0526,0,0,0,0,0,0,0.037,0.1,0,0,0,0,0,0.0147,0.0526,0,0.0667,0.0952
"X742274.26..",0.0417,0.1622,0,0.0909,0,0.0667,0.1,0,0.05,0.037,0,0,0.1,0,0,0.1481,0.0147,0,0.1818,0.0667,0.0455
"X742907.39..",0.24,0.1892,0,0.2727,0.6,0.2333,0.3,0.3182,0.2632,0.2963,0.2667,0.25,0.325,0.2143,0.3333,0.1852,0.2647,0.4615,0.4545,0.3103,0.3913
"X742947.17..",0.375,0.1944,0.2632,0.2727,0.5833,0.4,0.5,0.5909,0.3,0.2593,0.4,0.15,0.45,0.2857,0.1667,0.2593,0.3824,0.4103,0.1818,0.2333,0.3913
"X743368.27..",0.0435,0.2,0.1579,0.1111,0.16,0.2308,0.1333,0.2273,0.05,0.08,0.0667,0.15,0.075,0.1429,0,0.0769,0.0882,0.1026,0.0909,0.2414,0.3
"X743682.66..",0.2174,0.3143,0.1053,0,0.087,0.4,0.3158,0.1364,0.3,0.2593,0.1,0.25,0.25,0.1429,0.25,0.0741,0.2206,0.2162,0.1818,0.1724,0.1818
"X743869.15..",0.44,0.3056,0.4211,0.5455,0.8261,0.4,0.4,0.3636,0.4,0.4074,0.4,0.4,0.3,0.2857,0.3333,0.4074,0.3088,0.4474,0.4545,0.4667,0.4348
"X743933.35..",0.12,0,0.0526,0.0909,0,0.1667,0,0,0.15,0.1852,0.1,0.05,0.175,0.0714,0.1667,0.1481,0.0882,0.1389,0,0.0333,0.1304
"X743980.30..",0.2,0.1714,0,0,0.375,0.1,0.2,0.2273,0.05,0.0741,0.2,0.15,0.075,0.2143,0,0.1481,0.0735,0.1026,0,0.2667,0.1304
"X744071.14..",0.44,0.4865,0.3684,0.4545,0.72,0.4,0.6,0.5,0.3,0.5556,0.5,0.4,0.45,0.3571,0.3333,0.4444,0.2941,0.3077,0.3636,0.4667,0.4348
"X744784.34..",0.3478,0.4857,0.4211,0.4,0.6522,0.4667,0.5,0.5,0.45,0.4074,0.5,0.55,0.475,0.3571,0.5,0.5556,0.4478,0.6286,0.6364,0.5862,0.2609
"X744824.58..",0.2,0.1622,0.0526,0,0.16,0.1667,0.1,0.2273,0.1,0.1481,0.0667,0,0,0.0714,0,0.1111,0.0735,0.2308,0.1818,0.0333,0.3478
"X744894.27..",0.0417,0.027,0,0.0909,0,0.0333,0,0.0909,0.05,0.0741,0,0,0.025,0.0714,0.1667,0.037,0.0294,0.0769,0.0909,0,0.0435
"X744961.23..",0.2,0.2778,0.3684,0.4545,0.28,0.3667,0.4,0.1818,0.35,0.3333,0.2667,0.25,0.325,0.2857,0.6667,0.4444,0.4412,0.2564,0.3636,0.3667,0.2174
"X745240.31..",0.08,0.0541,0.1579,0.0909,0.08,0.2,0.05,0.0455,0,0,0.0667,0.2,0.05,0,0.3333,0.1111,0.0588,0.1282,0.1818,0.1333,0.1739
"X745331.32..",0.9545,0.8889,0.9444,0.75,0.9545,0.931,0.8421,0.9524,0.8824,0.8846,0.9655,0.8824,0.9143,0.9231,1,0.7917,0.9016,1,1,0.9667,0.7273
"X745663.53..",0,0,0.1053,0,0.0435,0.0455,0.0588,0.0455,0.05,0,0.0667,0,0,0,0,0,0.0615,0.1111,0,0.0357,0.0588
"X746412.21..",0,0.0811,0,0.1818,0.04,0.0667,0.05,0.1818,0.1,0.037,0.1,0.15,0.025,0.0714,0.1667,0.0741,0.1765,0.1026,0.3636,0.0667,0.1304
"X746863.11..",0.0417,0.0541,0.1579,0.0909,0.12,0.2,0.1,0.5455,0.1,0.2222,0.2333,0.35,0.15,0.2143,0.5,0.1481,0.1471,0.1842,0.1818,0.1333,0.2727
"X746954.65..",0.2083,0.2703,0.1053,0.0909,0.04,0,0.0526,0.0909,0.25,0.0769,0.1333,0.1,0.15,0.1429,0.1667,0.2308,0.1194,0.0769,0,0.2667,0.1
"X747096.47..",0.04,0,0,0,0,0.0667,0,0.0455,0.1,0,0,0,0.025,0.0714,0,0.037,0.0147,0,0,0.1,0
"X747150.51..",0.3333,0.25,0.4211,0.1818,0.3333,0.2333,0.3,0.1818,0.3,0.3704,0.2667,0.3,0.275,0.2143,0.3333,0.1481,0.25,0.3947,0.4545,0.5333,0.3043
"X747185.33..",0.25,0.5143,0.4737,0.3636,0.6818,0.5862,0.4211,0.1364,0.5,0.5185,0.3667,0.35,0.45,0.2857,0.8,0.5556,0.5441,0.5278,0.4545,0.5172,0.4091
"X747667.35..",0.4783,0.5714,0.2222,0.5,0.7143,0.5714,0.5,0.4545,0.15,0.4074,0.3667,0.55,0.6154,0.4167,0,0.5185,0.5846,0.7297,0.3636,0.6897,0.3
